団体コード	uid	都道府県名（漢字）	市区町村名（漢字）	都道府県名（かな）	市区町村名（かな）	lat	lng
132209	code13220	東京都	東大和市	とうきょうと	ひがしやまとし	35.7522456	139.423555
132217	code13221	東京都	清瀬市	とうきょうと	きよせし	35.78231222	139.5248828
132225	code13222	東京都	東久留米市	とうきょうと	ひがしくるめし	35.75445989	139.5174368
132233	code13223	東京都	武蔵村山市	とうきょうと	むさしむらやまし	35.74971827	139.3800941
132241	code13224	東京都	多摩市	とうきょうと	たまし	35.63042162	139.4375652
132250	code13225	東京都	稲城市	とうきょうと	いなぎし	35.63229146	139.4960765
132276	code13227	東京都	羽村市	とうきょうと	はむらし	35.76479467	139.3163438
132284	code13228	東京都	あきる野市	とうきょうと	あきるのし	35.73689725	139.2291245
132292	code13229	東京都	西東京市	とうきょうと	ニシトウキョウシ	35.7311472	139.5469975
133035	code13303	東京都	瑞穂町	とうきょうと	みずほまち	35.77553215	139.3539201
133051	code13305	東京都	日の出町	とうきょうと	ひのでまち	35.76185123	139.2228424
133078	code13307	東京都	檜原村	とうきょうと	ひのはらむら	35.72802862	139.1039072
133086	code13308	東京都	奥多摩町	とうきょうと	おくたままち	35.81502863	139.0542843
133612	code13361	東京都	大島町	とうきょうと	おおしままち	34.73227205	139.396524
133621	code13362	東京都	利島村	とうきょうと	としまむら	34.52532	139.2804997
133639	code13363	東京都	新島村	とうきょうと	にいじまむら	34.38573633	139.2706755
133647	code13364	東京都	神津島村	とうきょうと	こうづしまむら	34.210123	139.1491561
133817	code13381	東京都	三宅村	とうきょうと	みやけむら	34.08298021	139.516732
133825	code13382	東京都	御蔵島村	とうきょうと	みくらじまむら	33.87333856	139.6033294
134015	code13401	東京都	八丈町	とうきょうと	ハチジョウマチ	33.10034647	139.8045659
134023	code13402	東京都	青ヶ島村	とうきょうと	あおがしまむら	32.45899557	139.7667407
134210	code13421	東京都	小笠原村	とうきょうと	おがさわらむら	26.67216745	142.1555436
141003	code14100	神奈川県	横浜市	かながわけん	よこはまし	35.45302223	139.5901671
141305	code14130	神奈川県	川崎市	かながわけん	かわさきし	35.57363204	139.6074987
141500	code14150	神奈川県	相模原市	かながわけん	さがみはらし	35.56238225	139.2420826
142018	code14201	神奈川県	横須賀市	かながわけん	よこすかし	35.25156836	139.6599246
142034	code14203	神奈川県	平塚市	かながわけん	ひらつかし	35.34741189	139.3112004
142042	code14204	神奈川県	鎌倉市	かながわけん	かまくらし	35.33531022	139.5418737
142051	code14205	神奈川県	藤沢市	かながわけん	ふじさわし	35.37558622	139.4535006
142069	code14206	神奈川県	小田原市	かながわけん	おだわらし	35.26589433	139.1427139
142077	code14207	神奈川県	茅ヶ崎市	かながわけん	ちがさきし	35.34587927	139.4085141
142085	code14208	神奈川県	逗子市	かながわけん	ずしし	35.29738969	139.5890446
142107	code14210	神奈川県	三浦市	かながわけん	みうらし	35.16783581	139.6453681
142115	code14211	神奈川県	秦野市	かながわけん	はだのし	35.39824389	139.209667
142123	code14212	神奈川県	厚木市	かながわけん	あつぎし	35.46589438	139.3253902
142131	code14213	神奈川県	大和市	かながわけん	やまとし	35.47555507	139.455189
142140	code14214	神奈川県	伊勢原市	かながわけん	いせはらし	35.40364441	139.3000642
142158	code14215	神奈川県	海老名市	かながわけん	えびなし	35.44477687	139.4027071
142166	code14216	神奈川県	座間市	かながわけん	ざまし	35.486527	139.4118698
142174	code14217	神奈川県	南足柄市	かながわけん	みなみあしがらし	35.3179145	139.0760832
142182	code14218	神奈川県	綾瀬市	かながわけん	あやせし	35.43877046	139.4328094
143014	code14301	神奈川県	葉山町	かながわけん	はやままち	35.27234664	139.5994252
143219	code14321	神奈川県	寒川町	かながわけん	さむかわまち	35.37858278	139.3896289
143413	code14341	神奈川県	大磯町	かながわけん	おおいそまち	35.31946117	139.299424
143421	code14342	神奈川県	二宮町	かながわけん	にのみやまち	35.31524488	139.2486006
143618	code14361	神奈川県	中井町	かながわけん	なかいまち	35.338291	139.221316
143626	code14362	神奈川県	大井町	かながわけん	おおいまち	35.33998458	139.1704138
143634	code14363	神奈川県	松田町	かながわけん	まつだまち	35.38965269	139.13409
143642	code14364	神奈川県	山北町	かながわけん	やまきたまち	35.42307445	139.0515669
143669	code14366	神奈川県	開成町	かながわけん	かいせいまち	35.3349365	139.1238801
143821	code14382	神奈川県	箱根町	かながわけん	はこねまち	35.23472668	139.0427538
143839	code14383	神奈川県	真鶴町	かながわけん	まなつるまち	35.1635835	139.1358916
143847	code14384	神奈川県	湯河原町	かながわけん	ゆがわらまち	35.163069	139.0871164
144011	code14401	神奈川県	愛川町	かながわけん	あいかわまち	35.52903669	139.3005989
144029	code14402	神奈川県	清川村	かながわけん	きよかわむら	35.48844456	139.2308769
151009	code15100	新潟県	新潟市	にいがたけん	にいがたし	37.81217818	139.0691144
152021	code15202	新潟県	長岡市	にいがたけん	ながおかし	37.44976368	138.8520304
152048	code15204	新潟県	三条市	にいがたけん	サンジョウシ	37.54581768	139.0871662
152056	code15205	新潟県	柏崎市	にいがたけん	かしわざきし	37.31860939	138.5970696
152064	code15206	新潟県	新発田市	にいがたけん	しばたし	37.90943386	139.4343348
152081	code15208	新潟県	小千谷市	にいがたけん	おぢやし	37.28971047	138.8167817
152099	code15209	新潟県	加茂市	にいがたけん	かもし	37.62726832	139.1000467
152102	code15210	新潟県	十日町市	にいがたけん	とおかまちし	37.06713188	138.6876808
152111	code15211	新潟県	見附市	にいがたけん	みつけし	37.52793596	138.9404859
152129	code15212	新潟県	村上市	にいがたけん	むらかみし	38.29620833	139.6196169
152137	code15213	新潟県	燕市	にいがたけん	つばめし	37.66593392	138.8834281
152161	code15216	新潟県	糸魚川市	にいがたけん	いといがわし	36.95309842	137.9040927
152170	code15217	新潟県	妙高市	にいがたけん	みょうこうし	36.94424481	138.1951535
152188	code15218	新潟県	五泉市	にいがたけん	ごせんし	37.65352456	139.2271994
152226	code15222	新潟県	上越市	にいがたけん	ジョウエツシ	37.08238278	138.2978081
152234	code15223	新潟県	阿賀野市	にいがたけん	あがのし	37.82086624	139.2466914
152242	code15224	新潟県	佐渡市	にいがたけん	さどし	38.04340339	138.3785757
152251	code15225	新潟県	魚沼市	にいがたけん	うおぬまし	37.19864508	139.08376
152269	code15226	新潟県	南魚沼市	にいがたけん	みなみうおぬまし	37.06198634	138.9357209
152277	code15227	新潟県	胎内市	にいがたけん	たいないし	37.9973895	139.4919165
153079	code15307	新潟県	聖籠町	にいがたけん	せいろうまち	37.981617	139.2624801
153427	code15342	新潟県	弥彦村	にいがたけん	やひこむら	37.68668427	138.8401365
153613	code15361	新潟県	田上町	にいがたけん	たがみまち	37.71155423	139.0718502
153851	code15385	新潟県	阿賀町	にいがたけん	あがまち	37.66053647	139.4743988
154059	code15405	新潟県	出雲崎町	にいがたけん	いずもざきまち	37.52841695	138.7135425
154610	code15461	新潟県	湯沢町	にいがたけん	ゆざわまち	36.84640251	138.7969357
154822	code15482	新潟県	津南町	にいがたけん	つなんまち	36.95393102	138.6543378
155047	code15504	新潟県	刈羽村	にいがたけん	かりわむら	37.42335757	138.6233846
155811	code15581	新潟県	関川村	にいがたけん	せきかわむら	38.06388133	139.6021117
155861	code15586	新潟県	粟島浦村	にいがたけん	あわしまうらむら	38.4600973	139.2371775
162019	code16201	富山県	富山市	とやまけん	とやまし	36.54027629	137.3114274
162027	code16202	富山県	高岡市	とやまけん	たかおかし	36.73884631	136.9857409
162043	code16204	富山県	魚津市	とやまけん	うおづし	36.75739488	137.4978925
162051	code16205	富山県	氷見市	とやまけん	ひみし	36.87232739	136.9550393
162060	code16206	富山県	滑川市	とやまけん	なめりかわし	36.73808579	137.3977236
162078	code16207	富山県	黒部市	とやまけん	くろべし	36.78385463	137.5906714
162086	code16208	富山県	砺波市	とやまけん	となみし	36.63321911	136.9805329
162094	code16209	富山県	小矢部市	とやまけん	おやべし	36.66299224	136.8572086
162108	code16210	富山県	南砺市	とやまけん	なんとし	36.44694211	136.9090227
162116	code16211	富山県	射水市	とやまけん	いみずし	36.7229049	137.1003546
163210	code16321	富山県	舟橋村	とやまけん	ふなはしむら	36.7027585	137.306806
163228	code16322	富山県	上市町	とやまけん	かみいちまち	36.67310634	137.4495481
163236	code16323	富山県	立山町	とやまけん	たてやままち	36.61251139	137.5093098
163422	code16342	富山県	入善町	とやまけん	ニュウゼンマチ	36.90255752	137.5359544
163431	code16343	富山県	朝日町	とやまけん	あさひまち	36.88055359	137.6502829
172014	code17201	石川県	金沢市	いしかわけん	かなざわし	36.50274032	136.7119853
172022	code17202	石川県	七尾市	いしかわけん	ななおし	37.06863415	136.9247445
172031	code17203	石川県	小松市	いしかわけん	こまつし	36.29723124	136.5020205
172049	code17204	石川県	輪島市	いしかわけん	わじまし	37.3380965	136.9068536
172057	code17205	石川県	珠洲市	いしかわけん	すずし	37.45620043	137.2170591
172065	code17206	石川県	加賀市	いしかわけん	かがし	36.25324398	136.387947
172073	code17207	石川県	羽咋市	いしかわけん	はくいし	36.92156228	136.8126005
172090	code17209	石川県	かほく市	いしかわけん	かほくし	36.74231081	136.7460497
172103	code17210	石川県	白山市	いしかわけん	はくさんし	36.3111506	136.6533194
172111	code17211	石川県	能美市	いしかわけん	のみし	36.43475535	136.5259913
172120	code17212	石川県	野々市市	いしかわけん	ののいちし	36.52653173	136.6056925
173240	code17324	石川県	川北町	いしかわけん	かわきたまち	36.468062	136.5404162
173614	code17361	石川県	津幡町	いしかわけん	つばたまち	36.70817039	136.7784992
173657	code17365	石川県	内灘町	いしかわけん	うちなだまち	36.6689407	136.6658488
173843	code17384	石川県	志賀町	いしかわけん	しかまち	37.07897832	136.7727002
173860	code17386	石川県	宝達志水町	いしかわけん	ほうだつしみずちょう	36.82035062	136.8192063
174076	code17407	石川県	中能登町	いしかわけん	なかのとまち	36.96727233	136.904358
174611	code17461	石川県	穴水町	いしかわけん	あなみずまち	37.23594979	136.9419931
174637	code17463	石川県	能登町	いしかわけん	のとちょう	37.33206871	137.0872555
182010	code18201	福井県	福井市	ふくいけん	ふくいし	36.03025845	136.2369543
182028	code18202	福井県	敦賀市	ふくいけん	つるがし	35.66865954	136.0672199
182044	code18204	福井県	小浜市	ふくいけん	おばまし	35.48728428	135.7507043
182052	code18205	福井県	大野市	ふくいけん	おおのし	35.89538762	136.5994447
182061	code18206	福井県	勝山市	ふくいけん	かつやまし	36.08879872	136.5208123
182079	code18207	福井県	鯖江市	ふくいけん	さばえし	35.95697859	136.2406718
182087	code18208	福井県	あわら市	ふくいけん	あわらし	36.2270474	136.2453235
182095	code18209	福井県	越前市	ふくいけん	えちぜんし	35.89012235	136.184723
182109	code18210	福井県	坂井市	ふくいけん	さかいし	36.17025781	136.2440121
183229	code18322	福井県	永平寺町	ふくいけん	えいへいじちょう	36.08277163	136.3424004
183822	code18382	福井県	池田町	ふくいけん	いけだちょう	35.86259553	136.3734766
184047	code18404	福井県	南越前町	ふくいけん	みなみえちぜんちょう	35.78526973	136.1919803
184233	code18423	福井県	越前町	ふくいけん	えちぜんちょう	35.95661392	136.0500478
184420	code18442	福井県	美浜町	ふくいけん	みはまちょう	35.61500708	135.9458348
184811	code18481	福井県	高浜町	ふくいけん	たかはまちょう	35.50051492	135.5239087
184837	code18483	福井県	おおい町	ふくいけん	おおいちょう	35.41672592	135.6292737
185019	code18501	福井県	若狭町	ふくいけん	わかさちょう	35.53257296	135.8623868
192015	code19201	山梨県	甲府市	やまなしけん	こうふし	35.69621688	138.5941519
192023	code19202	山梨県	富士吉田市	やまなしけん	ふじよしだし	35.45116853	138.806099
192040	code19204	山梨県	都留市	やまなしけん	つるし	35.54286338	138.9167398
192058	code19205	山梨県	山梨市	やまなしけん	やまなしし	35.79078962	138.7011544
192066	code19206	山梨県	大月市	やまなしけん	おおつきし	35.63536498	138.9126666
192074	code19207	山梨県	韮崎市	やまなしけん	にらさきし	35.72357632	138.4113
192082	code19208	山梨県	南アルプス市	やまなしけん	みなみあるぷすし	35.64954098	138.3458879
192091	code19209	山梨県	北杜市	やまなしけん	ほくとし	35.83539369	138.4125982
192104	code19210	山梨県	甲斐市	やまなしけん	かいし	35.72147923	138.5219095
192112	code19211	山梨県	笛吹市	やまなしけん	ふえふきし	35.61201024	138.6761855
192121	code19212	山梨県	上野原市	やまなしけん	うえのはらし	35.63643786	139.0545865
192139	code19213	山梨県	甲州市	やまなしけん	こうしゅうし	35.7268466	138.7894959
192147	code19214	山梨県	中央市	やまなしけん	ちゅうおうし	35.58930061	138.5391116
193461	code19346	山梨県	市川三郷町	やまなしけん	いちかわみさとちょう	35.52532586	138.5063888
193640	code19364	山梨県	早川町	やまなしけん	はやかわちょう	35.48723581	138.3046202
193658	code19365	山梨県	身延町	やまなしけん	みのぶちょう	35.41861846	138.4649815
193666	code19366	山梨県	南部町	やまなしけん	なんぶちょう	35.2746564	138.4688291
193682	code19368	山梨県	富士川町	やまなしけん	ふじかわちょう	35.54530004	138.4081001
193844	code19384	山梨県	昭和町	やまなしけん	しょうわちょう	35.62456136	138.5328493
194221	code19422	山梨県	道志村	やまなしけん	どうしむら	35.50438422	139.0162613
194239	code19423	山梨県	西桂町	やまなしけん	にしかつらちょう	35.52554864	138.8366785
194247	code19424	山梨県	忍野村	やまなしけん	おしのむら	35.45795812	138.8559916
194255	code19425	山梨県	山中湖村	やまなしけん	やまなかこむら	35.43147148	138.8676664
194298	code19429	山梨県	鳴沢村	やまなしけん	なるさわむら	35.4268533	138.6970162
194301	code19430	山梨県	富士河口湖町	やまなしけん	ふじかわぐちこまち	35.49003997	138.7037688
194425	code19442	山梨県	小菅村	やまなしけん	こすげむら	35.74715916	138.9417503
194433	code19443	山梨県	丹波山村	やまなしけん	たばやまむら	35.80273238	138.9043945
202011	code20201	長野県	長野市	ながのけん	ながのし	36.63814566	138.0949857
202029	code20202	長野県	松本市	ながのけん	まつもとし	36.21361813	137.8370397
202037	code20203	長野県	上田市	ながのけん	うえだし	36.38944868	138.2361459
202045	code20204	長野県	岡谷市	ながのけん	おかやし	36.08787269	138.0542287
202053	code20205	長野県	飯田市	ながのけん	いいだし	35.4332638	137.9128781
202061	code20206	長野県	諏訪市	ながのけん	すわし	36.03897673	138.1203727
202070	code20207	長野県	須坂市	ながのけん	すざかし	36.60530989	138.3534094
202088	code20208	長野県	小諸市	ながのけん	こもろし	36.35103511	138.4488827
202096	code20209	長野県	伊那市	ながのけん	いなし	35.80213382	138.0463079
202100	code20210	長野県	駒ヶ根市	ながのけん	こまがねし	35.72185797	137.9466586
202118	code20211	長野県	中野市	ながのけん	なかのし	36.77268353	138.3464425
202126	code20212	長野県	大町市	ながのけん	おおまちし	36.5035666	137.7883538
202134	code20213	長野県	飯山市	ながのけん	いいやまし	36.91091923	138.3862248
202142	code20214	長野県	茅野市	ながのけん	ちのし	36.01792655	138.2364585
202151	code20215	長野県	塩尻市	ながのけん	しおじりし	36.01623063	137.8938506
202177	code20217	長野県	佐久市	ながのけん	さくし	36.22930065	138.4723674
202185	code20218	長野県	千曲市	ながのけん	ちくまし	36.49767994	138.1259863
202193	code20219	長野県	東御市	ながのけん	とうみし	36.35406742	138.3593335
202207	code20220	長野県	安曇野市	ながのけん	あづみのし	36.34467415	137.8474154
203033	code20303	長野県	小海町	ながのけん	こうみまち	36.07002034	138.4755681
203041	code20304	長野県	川上村	ながのけん	かわかみむら	35.94549598	138.6035642
203050	code20305	長野県	南牧村	ながのけん	みなみまきむら	35.98740939	138.4702386
203068	code20306	長野県	南相木村	ながのけん	みなみあいきむら	36.01766629	138.5835719
203076	code20307	長野県	北相木村	ながのけん	きたあいきむら	36.06776131	138.5799802
203092	code20309	長野県	佐久穂町	ながのけん	さくほまち	36.11595987	138.4755407
203211	code20321	長野県	軽井沢町	ながのけん	かるいざわまち	36.36079066	138.5978038
203238	code20323	長野県	御代田町	ながのけん	みよたまち	36.33423511	138.5118629
203246	code20324	長野県	立科町	ながのけん	たてしなまち	36.22770058	138.2982097
203491	code20349	長野県	青木村	ながのけん	あおきむら	36.36475082	138.1061117
203505	code20350	長野県	長和町	ながのけん	ながわまち	36.20855366	138.2170865
203611	code20361	長野県	下諏訪町	ながのけん	しもすわまち	36.11390809	138.1142122
203629	code20362	長野県	富士見町	ながのけん	ふじみまち	35.88034494	138.2361179
203637	code20363	長野県	原村	ながのけん	はらむら	35.96216861	138.2663599
203823	code20382	長野県	辰野町	ながのけん	たつのまち	35.99164294	137.9455885
203831	code20383	長野県	箕輪町	ながのけん	みのわまち	35.92908735	138.0118103
203840	code20384	長野県	飯島町	ながのけん	いいじままち	35.6745135	137.8917043
203858	code20385	長野県	南箕輪村	ながのけん	みなみみのわむら	35.87374519	137.9489049
203866	code20386	長野県	中川村	ながのけん	なかがわむら	35.64515559	137.9716615
203882	code20388	長野県	宮田村	ながのけん	みやだむら	35.77599906	137.8953499
204021	code20402	長野県	松川町	ながのけん	まつかわまち	35.60494383	137.9196495
204030	code20403	長野県	高森町	ながのけん	たかもりまち	35.57620477	137.8660814
204048	code20404	長野県	阿南町	ながのけん	あなんちょう	35.31314754	137.7682131
204072	code20407	長野県	阿智村	ながのけん	あちむら	35.44455075	137.6904884
204099	code20409	長野県	平谷村	ながのけん	ひらやむら	35.3405358	137.6282433
204102	code20410	長野県	根羽村	ながのけん	ねばむら	35.26056083	137.6011854
204111	code20411	長野県	下條村	ながのけん	シモジョウムラ	35.39098059	137.7817234
204129	code20412	長野県	売木村	ながのけん	うるぎむら	35.25941536	137.6975801
204137	code20413	長野県	天龍村	ながのけん	テンリュウムラ	35.25624863	137.820445
204145	code20414	長野県	泰阜村	ながのけん	やすおかむら	35.36175374	137.8539092
204153	code20415	長野県	喬木村	ながのけん	たかぎむら	35.4837616	137.9221176
204161	code20416	長野県	豊丘村	ながのけん	とよおかむら	35.53594953	137.9514237
204170	code20417	長野県	大鹿村	ながのけん	おおしかむら	35.56589854	138.0819041
204226	code20422	長野県	上松町	ながのけん	あげまつまち	35.76054673	137.6678123
204234	code20423	長野県	南木曽町	ながのけん	なぎそまち	35.61323534	137.6209939
204251	code20425	長野県	木祖村	ながのけん	きそむら	36.0046983	137.7724143
204293	code20429	長野県	王滝村	ながのけん	おうたきむら	35.7985	137.4924784
204307	code20430	長野県	大桑村	ながのけん	おおくわむら	35.69436376	137.6648128
204323	code20432	長野県	木曽町	ながのけん	きそまち	35.89428111	137.6745709
204463	code20446	長野県	麻績村	ながのけん	おみむら	36.45842259	138.0343152
204480	code20448	長野県	生坂村	ながのけん	いくさかむら	36.44117957	137.9478617
204501	code20450	長野県	山形村	ながのけん	やまがたむら	36.15795333	137.8661283
204510	code20451	長野県	朝日村	ながのけん	あさひむら	36.10995096	137.8414878
204528	code20452	長野県	筑北村	ながのけん	ちくほくむら	36.42880124	138.0436449
204811	code20481	長野県	池田町	ながのけん	いけだまち	36.4266357	137.9041385
204820	code20482	長野県	松川村	ながのけん	まつかわむら	36.41363215	137.8190079
204854	code20485	長野県	白馬村	ながのけん	はくばむら	36.69925358	137.8418278
204862	code20486	長野県	小谷村	ながのけん	おたりむら	36.8319678	137.9086043
205214	code20521	長野県	坂城町	ながのけん	さかきまち	36.4535734	138.1869702
205419	code20541	長野県	小布施町	ながのけん	おぶせまち	36.70359555	138.3206604
205435	code20543	長野県	高山村	ながのけん	たかやまむら	36.6667755	138.4294825
205613	code20561	長野県	山ノ内町	ながのけん	やまのうちまち	36.74630023	138.5121314
205621	code20562	長野県	木島平村	ながのけん	きじまだいらむら	36.840644	138.4681387
205630	code20563	長野県	野沢温泉村	ながのけん	のざわおんせんむら	36.92719767	138.4726905
205834	code20583	長野県	信濃町	ながのけん	しなのまち	36.81567583	138.194809
205885	code20588	長野県	小川村	ながのけん	おがわむら	36.62649983	137.9519643
205907	code20590	長野県	飯綱町	ながのけん	いいづなまち	36.765546	138.2426829
206024	code20602	長野県	栄村	ながのけん	さかえむら	36.88363869	138.583789
212016	code21201	岐阜県	岐阜市	ぎふけん	ぎふし	35.45401044	136.7694543
212024	code21202	岐阜県	大垣市	ぎふけん	おおがきし	35.29243082	136.4653108
212032	code21203	岐阜県	高山市	ぎふけん	たかやまし	36.12260743	137.237708
212041	code21204	岐阜県	多治見市	ぎふけん	たじみし	35.32519878	137.1184463
212059	code21205	岐阜県	関市	ぎふけん	せきし	35.62722128	136.8864792
212067	code21206	岐阜県	中津川市	ぎふけん	なかつがわし	35.5750785	137.4704517
212075	code21207	岐阜県	美濃市	ぎふけん	みのし	35.58613653	136.9064275
212083	code21208	岐阜県	瑞浪市	ぎふけん	みずなみし	35.39194415	137.2743681
212091	code21209	岐阜県	羽島市	ぎふけん	はしまし	35.3148935	136.6980859
212105	code21210	岐阜県	恵那市	ぎふけん	えなし	35.37882925	137.41012
212113	code21211	岐阜県	美濃加茂市	ぎふけん	みのかもし	35.48202331	137.0323699
212121	code21212	岐阜県	土岐市	ぎふけん	ときし	35.32636744	137.2065129
212130	code21213	岐阜県	各務原市	ぎふけん	かかみがはらし	35.40881884	136.8779564
212148	code21214	岐阜県	可児市	ぎふけん	かにし	35.4060345	137.0669931
212156	code21215	岐阜県	山県市	ぎふけん	やまがたし	35.598575	136.7465509
212164	code21216	岐阜県	瑞穂市	ぎふけん	みずほし	35.39960964	136.667124
212172	code21217	岐阜県	飛騨市	ぎふけん	ひだし	36.33282803	137.226195
212181	code21218	岐阜県	本巣市	ぎふけん	もとすし	35.63057216	136.631262
212199	code21219	岐阜県	郡上市	ぎふけん	グジョウシ	35.84564799	136.9389321
212202	code21220	岐阜県	下呂市	ぎふけん	げろし	35.8307827	137.2391029
212211	code21221	岐阜県	海津市	ぎふけん	かいづし	35.22056709	136.6191431
213021	code21302	岐阜県	岐南町	ぎふけん	ぎなんちょう	35.38320027	136.7913395
213039	code21303	岐阜県	笠松町	ぎふけん	かさまつちょう	35.3623525	136.7530955
213411	code21341	岐阜県	養老町	ぎふけん	ようろうちょう	35.28923292	136.5669879
213616	code21361	岐阜県	垂井町	ぎふけん	たるいちょう	35.38418782	136.5225337
213624	code21362	岐阜県	関ケ原町	ぎふけん	せきがはらちょう	35.34371041	136.4467528
213811	code21381	岐阜県	神戸町	ぎふけん	ごうどちょう	35.41038377	136.6127631
213829	code21382	岐阜県	輪之内町	ぎふけん	わのうちちょう	35.2854709	136.6419129
213837	code21383	岐阜県	安八町	ぎふけん	あんぱちちょう	35.34386583	136.6644009
214019	code21401	岐阜県	揖斐川町	ぎふけん	いびがわちょう	35.59413808	136.4615399
214035	code21403	岐阜県	大野町	ぎふけん	おおのちょう	35.46791153	136.6252202
214043	code21404	岐阜県	池田町	ぎふけん	いけだちょう	35.43797486	136.5674574
214213	code21421	岐阜県	北方町	ぎふけん	きたがたちょう	35.4313595	136.6912232
215015	code21501	岐阜県	坂祝町	ぎふけん	さかほぎちょう	35.4309502	136.9747589
215023	code21502	岐阜県	富加町	ぎふけん	とみかちょう	35.49001536	136.9779064
215031	code21503	岐阜県	川辺町	ぎふけん	かわべちょう	35.51103978	137.0851257
215040	code21504	岐阜県	七宗町	ぎふけん	ひちそうちょう	35.57433604	137.1111509
215058	code21505	岐阜県	八百津町	ぎふけん	やおつちょう	35.49481024	137.1678313
215066	code21506	岐阜県	白川町	ぎふけん	しらかわちょう	35.62034098	137.2637496
215074	code21507	岐阜県	東白川村	ぎふけん	ひがししらかわむら	35.64246255	137.3395167
215210	code21521	岐阜県	御嵩町	ぎふけん	みたけちょう	35.43609043	137.145443
216046	code21604	岐阜県	白川村	ぎふけん	しらかわむら	36.21808116	136.8733157
221007	code22100	静岡県	静岡市	しずおかけん	しずおかし	35.24316584	138.3018293
221309	code22130	静岡県	浜松市	しずおかけん	はままつし	34.98932798	137.8131465
222038	code22203	静岡県	沼津市	しずおかけん	ぬまづし	35.06243484	138.8455575
222054	code22205	静岡県	熱海市	しずおかけん	あたみし	35.08774248	139.0710078
222062	code22206	静岡県	三島市	しずおかけん	みしまし	35.141757	138.9546851
222071	code22207	静岡県	富士宮市	しずおかけん	ふじのみやし	35.2937128	138.6047944
222089	code22208	静岡県	伊東市	しずおかけん	いとうし	34.95236414	139.0828798
222097	code22209	静岡県	島田市	しずおかけん	しまだし	34.9153436	138.1386924
222101	code22210	静岡県	富士市	しずおかけん	ふじし	35.20420795	138.7001257
222119	code22211	静岡県	磐田市	しずおかけん	いわたし	34.76686427	137.8599348
222127	code22212	静岡県	焼津市	しずおかけん	やいづし	34.85765382	138.3040062
222135	code22213	静岡県	掛川市	しずおかけん	かけがわし	34.77804837	138.0225769
222143	code22214	静岡県	藤枝市	しずおかけん	ふじえだし	34.90813059	138.2389004
222151	code22215	静岡県	御殿場市	しずおかけん	ごてんばし	35.30445558	138.8720014
222160	code22216	静岡県	袋井市	しずおかけん	ふくろいし	34.74921939	137.9269979
222194	code22219	静岡県	下田市	しずおかけん	しもだし	34.69668238	138.924991
222208	code22220	静岡県	裾野市	しずおかけん	すそのし	35.23686631	138.8694107
222216	code22221	静岡県	湖西市	しずおかけん	こさいし	34.73403722	137.5292537
222224	code22222	静岡県	伊豆市	しずおかけん	いずし	34.92487913	138.9164542
222232	code22223	静岡県	御前崎市	しずおかけん	おまえざきし	34.64117564	138.1683216
222241	code22224	静岡県	菊川市	しずおかけん	きくがわし	34.74133068	138.1052416
222259	code22225	静岡県	伊豆の国市	しずおかけん	いずのくにし	35.03286512	138.9699952
222267	code22226	静岡県	牧之原市	しずおかけん	まきのはらし	34.70660694	138.1865708
223018	code22301	静岡県	東伊豆町	しずおかけん	ひがしいずちょう	34.8257921	139.0337299
223026	code22302	静岡県	河津町	しずおかけん	かわづちょう	34.78079573	138.9529401
223042	code22304	静岡県	南伊豆町	しずおかけん	みなみいずちょう	34.65514321	138.8356257
223051	code22305	静岡県	松崎町	しずおかけん	まつざきちょう	34.75228909	138.8238494
223069	code22306	静岡県	西伊豆町	しずおかけん	にしいずちょう	34.82520596	138.8148139
223255	code22325	静岡県	函南町	しずおかけん	かんなみちょう	35.11534389	138.9921346
223417	code22341	静岡県	清水町	しずおかけん	しみずちょう	35.09581843	138.8994269
223425	code22342	静岡県	長泉町	しずおかけん	ながいずみちょう	35.16489956	138.8694942
223441	code22344	静岡県	小山町	しずおかけん	おやまちょう	35.35530047	138.9115006
224243	code22424	静岡県	吉田町	しずおかけん	よしだちょう	34.76942867	138.2499321
224294	code22429	静岡県	川根本町	しずおかけん	カワネホンチョウ	35.16745517	138.1084945
224618	code22461	静岡県	森町	しずおかけん	もりまち	34.89018922	137.94928
231002	code23100	愛知県	名古屋市	あいちけん	なごやし	35.15340881	136.9289184
232017	code23201	愛知県	豊橋市	あいちけん	とよはしし	34.76805742	137.3986379
232025	code23202	愛知県	岡崎市	あいちけん	おかざきし	34.94978044	137.2562993
232033	code23203	愛知県	一宮市	あいちけん	いちのみやし	35.30766016	136.80868
232041	code23204	愛知県	瀬戸市	あいちけん	せとし	35.23658708	137.1149565
232050	code23205	愛知県	半田市	あいちけん	はんだし	34.90322278	136.9264731
232068	code23206	愛知県	春日井市	あいちけん	かすがいし	35.27674524	137.0034012
232076	code23207	愛知県	豊川市	あいちけん	とよかわし	34.8460606	137.3675578
232084	code23208	愛知県	津島市	あいちけん	つしまし	35.16596185	136.7573178
232092	code23209	愛知県	碧南市	あいちけん	へきなんし	34.8899255	136.9980003
232106	code23210	愛知県	刈谷市	あいちけん	かりやし	35.01328987	137.0271373
232114	code23211	愛知県	豊田市	あいちけん	とよたし	35.13803959	137.3171986
232122	code23212	愛知県	安城市	あいちけん	アンジョウシ	34.94397344	137.0681657
232131	code23213	愛知県	西尾市	あいちけん	にしおし	34.84227452	137.0959278
232149	code23214	愛知県	蒲郡市	あいちけん	がまごおりし	34.81696943	137.2189596
